# time[s]   	initial_volume_sediment[m3] 	initial_volume_suspension[m3] 	bedload_boundary_inflow[m3] 	bedload_boundary_outflow[m3] 	bedload_external_source[m3] 	suspension_boundary_inflow[m3] 	suspension_boundary_outflow[m3] 	suspension_external_source[m3] 	present_sediment_volume[m3] 	present_suspension_volume[m3] 	mass_error_absolute[m3] 	mass_error_relative[%] 	hydraulic_timestep[s] 	Element    	Edge      
268000 	72648.0806 	0 	-4948.11228 	80.5575585 	0 	0 	0 	0 	77515.6365 	0 	0.00114071407 	1.47159221e-06 	0.0221835119 	      1772 	      1687
269000 	72648.0806 	0 	-4968.95305 	80.5832093 	0 	0 	0 	0 	77536.4516 	0 	0.00115095712 	1.48440778e-06 	0.00938327896 	      1772 	      1687
270000 	72648.0806 	0 	-4989.76667 	80.6083238 	0 	0 	0 	0 	77557.2401 	0 	0.0011647159 	1.50175006e-06 	0.0181468025 	      1772 	      1687
271000 	72648.0806 	0 	-5010.60495 	80.6333461 	0 	0 	0 	0 	77578.0534 	0 	0.0011668337 	1.50407705e-06 	0.00995958061 	      1772 	      1687
272000 	72648.0806 	0 	-5031.50393 	80.656059 	0 	0 	0 	0 	77598.9296 	0 	0.00118032242 	1.52105503e-06 	0.012818236 	      1772 	      1687
273000 	72648.0806 	0 	-5052.38267 	80.6788694 	0 	0 	0 	0 	77619.7856 	0 	0.00118741643 	1.52978577e-06 	0.0133520511 	      1772 	      1687
274000 	72648.0806 	0 	-5073.15514 	80.6997754 	0 	0 	0 	0 	77640.5372 	0 	0.00119150839 	1.53464728e-06 	0.00801780412 	      1772 	      1687
275000 	72648.0806 	0 	-5093.75921 	80.719746 	0 	0 	0 	0 	77661.1213 	0 	0.00119746797 	1.54191434e-06 	0.0184005563 	      1772 	      1687
276000 	72648.0806 	0 	-5114.22804 	80.739767 	0 	0 	0 	0 	77681.5701 	0 	0.00120102036 	1.54608148e-06 	0.00894186535 	      1772 	      1687
277000 	72648.0806 	0 	-5134.60123 	80.7600517 	0 	0 	0 	0 	77701.923 	0 	0.00120511155 	1.55094173e-06 	0.0318154395 	      1772 	      1687
278000 	72648.0806 	0 	-5154.90251 	80.7800883 	0 	0 	0 	0 	77722.2042 	0 	0.00121671347 	1.56546444e-06 	0.00160918134 	      1772 	      1687
279000 	72648.0806 	0 	-5175.11767 	80.7994172 	0 	0 	0 	0 	77742.4001 	0 	0.00122092973 	1.57048114e-06 	0.0327233815 	      1772 	      1687
280000 	72648.0806 	0 	-5195.24282 	80.8180101 	0 	0 	0 	0 	77762.5066 	0 	0.00122747094 	1.57848685e-06 	0.0261845097 	      1772 	      1687
281000 	72648.0806 	0 	-5215.28012 	80.836118 	0 	0 	0 	0 	77782.5258 	0 	0.00123259606 	1.58466962e-06 	0.0174278411 	      1772 	      1687
282000 	72648.0806 	0 	-5235.23842 	80.8538208 	0 	0 	0 	0 	77802.4664 	0 	0.00124702323 	1.60280681e-06 	0.0224435674 	      1772 	      1687
283000 	72648.0806 	0 	-5255.13458 	80.871118 	0 	0 	0 	0 	77822.3453 	0 	0.00125295667 	1.61002173e-06 	0.0276200737 	      1772 	      1687
284000 	72648.0806 	0 	-5274.98018 	80.8880027 	0 	0 	0 	0 	77842.174 	0 	0.00126260439 	1.62200556e-06 	0.00104664167 	      1772 	      1687
285000 	72648.0806 	0 	-5294.78855 	80.9047057 	0 	0 	0 	0 	77861.9657 	0 	0.00127396169 	1.63617972e-06 	0.018615905 	      1772 	      1687
286000 	72648.0806 	0 	-5314.5787 	80.9213751 	0 	0 	0 	0 	77881.7392 	0 	0.00128580406 	1.65096988e-06 	0.0155325989 	      1772 	      1687
287000 	72648.0806 	0 	-5334.32796 	80.9370998 	0 	0 	0 	0 	77901.4727 	0 	0.00128936909 	1.655128e-06 	0.0168373785 	      1772 	      1687
288000 	72648.0806 	0 	-5354.01535 	80.9520157 	0 	0 	0 	0 	77921.1452 	0 	0.00129758318 	1.66525168e-06 	0.0172483802 	      1772 	      1687
289000 	72648.0806 	0 	-5373.69372 	80.9670717 	0 	0 	0 	0 	77940.8085 	0 	0.00130471862 	1.67398651e-06 	0.0224755452 	      1772 	      1687
290000 	72648.0806 	0 	-5393.33451 	80.9814548 	0 	0 	0 	0 	77960.435 	0 	0.0013150669 	1.68683884e-06 	0.0216334662 	      1772 	      1687
291000 	72648.0806 	0 	-5412.91849 	80.9955608 	0 	0 	0 	0 	77980.0048 	0 	0.00131974886 	1.69241956e-06 	0.0179584658 	      1772 	      1687
292000 	72648.0806 	0 	-5432.5414 	81.0107334 	0 	0 	0 	0 	77999.6126 	0 	0.0013236379 	1.6969801e-06 	0.0169986517 	      1772 	      1687
293000 	72648.0806 	0 	-5452.11011 	81.0250072 	0 	0 	0 	0 	78019.167 	0 	0.00134897104 	1.72902518e-06 	0.00146676658 	      1772 	      1687
294000 	72648.0806 	0 	-5471.54341 	81.0378995 	0 	0 	0 	0 	78038.5875 	0 	0.00135117359 	1.73141728e-06 	0.00916485407 	      1772 	      1687
295000 	72648.0806 	0 	-5490.8696 	81.0503372 	0 	0 	0 	0 	78057.9012 	0 	0.00136050679 	1.74294565e-06 	0.0181601108 	      1772 	      1687
296000 	72648.0806 	0 	-5510.10895 	81.0620376 	0 	0 	0 	0 	78077.1289 	0 	0.0013723764 	1.75771883e-06 	0.0128465437 	      1772 	      1687
297000 	72648.0806 	0 	-5529.26375 	81.0735823 	0 	0 	0 	0 	78096.2722 	0 	0.00138311811 	1.77104243e-06 	0.00538918271 	      1772 	      1687
298000 	72648.0806 	0 	-5548.3148 	81.0848977 	0 	0 	0 	0 	78115.3119 	0 	0.00139220068 	1.78223788e-06 	0.0150751858 	      1772 	      1687
299000 	72648.0806 	0 	-5567.242 	81.0957974 	0 	0 	0 	0 	78134.2282 	0 	0.00139921429 	1.79078277e-06 	0.0120240161 	      1772 	      1687
300000 	72648.0806 	0 	-5586.05313 	81.1063777 	0 	0 	0 	0 	78153.0288 	0 	0.0014094175 	1.80340739e-06 	0.0286975031 	      1772 	      1687
301000 	72648.0806 	0 	-5604.79049 	81.116851 	0 	0 	0 	0 	78171.7556 	0 	0.00141453445 	1.80952114e-06 	0.00515759108 	      1772 	      1687
302000 	72648.0806 	0 	-5623.47606 	81.127003 	0 	0 	0 	0 	78190.4311 	0 	0.00142570041 	1.82336942e-06 	0.0100662443 	      1772 	      1687
303000 	72648.0806 	0 	-5642.11554 	81.1366957 	0 	0 	0 	0 	78209.0609 	0 	0.00144775343 	1.85113261e-06 	0.0335206643 	      1772 	      1687
304000 	72648.0806 	0 	-5660.86253 	81.1465909 	0 	0 	0 	0 	78227.798 	0 	0.00145905181 	1.86513215e-06 	0.0202848525 	      1772 	      1687
305000 	72648.0806 	0 	-5679.56411 	81.1561534 	0 	0 	0 	0 	78246.49 	0 	0.00146961321 	1.8781842e-06 	0.0186241968 	      1772 	      1687
306000 	72648.0806 	0 	-5697.99718 	81.164535 	0 	0 	0 	0 	78264.9147 	0 	0.00147189782 	1.88066112e-06 	0.0236010714 	      1772 	      1687
307000 	72648.0806 	0 	-5716.91978 	81.174258 	0 	0 	0 	0 	78283.8276 	0 	0.00147464992 	1.88372231e-06 	0.0097065047 	      1772 	      1687
308000.001 	72648.0806 	0 	-5736.11004 	81.1841132 	0 	0 	0 	0 	78303.008 	0 	0.00147756923 	1.8869891e-06 	     0.001 	      1772 	      1687
309000 	72648.0806 	0 	-5755.28475 	81.1936028 	0 	0 	0 	0 	78322.1732 	0 	0.00147997524 	1.8895993e-06 	0.0174131073 	      1772 	      1687
310000 	72648.0806 	0 	-5775.29856 	81.2036021 	0 	0 	0 	0 	78342.177 	0 	0.00148481848 	1.89529898e-06 	0.00660415448 	      1772 	      1687
311000 	72648.0806 	0 	-5793.12436 	81.2054716 	0 	0 	0 	0 	78360.001 	0 	0.00148823926 	1.89923333e-06 	0.0225436349 	      1772 	      1687
312000 	72648.0806 	0 	-5810.32649 	81.2058509 	0 	0 	0 	0 	78377.2027 	0 	0.00149071048 	1.90196948e-06 	0.0165991884 	      1772 	      1687
313000 	72648.0806 	0 	-5827.41631 	81.2061242 	0 	0 	0 	0 	78394.2923 	0 	0.00149392178 	1.90565121e-06 	0.00306585379 	      1772 	      1687
314000 	72648.0806 	0 	-5844.57464 	81.2062344 	0 	0 	0 	0 	78411.4505 	0 	0.0014953154 	1.90701153e-06 	0.0197670045 	      1772 	      1687
315000 	72648.0806 	0 	-5861.90188 	81.2065544 	0 	0 	0 	0 	78428.7774 	0 	0.00149806279 	1.91009326e-06 	0.0187729045 	      1772 	      1687
316000 	72648.0806 	0 	-5879.4671 	81.2069444 	0 	0 	0 	0 	78446.3423 	0 	0.0015005405 	1.91282405e-06 	0.0335244033 	      1772 	      1687
317000 	72648.0806 	0 	-5897.22026 	81.2071551 	0 	0 	0 	0 	78464.0952 	0 	0.0015032332 	1.91582302e-06 	0.0234246121 	      1772 	      1687
318000 	72648.0806 	0 	-5915.14899 	81.2073836 	0 	0 	0 	0 	78482.0237 	0 	0.00150650083 	1.91954891e-06 	0.0295491976 	      1772 	      1687
319000 	72648.0806 	0 	-5933.24258 	81.2074886 	0 	0 	0 	0 	78500.1172 	0 	0.00150887914 	1.92213616e-06 	0.0159909275 	      1772 	      1687
320000 	72648.0806 	0 	-5951.46068 	81.2075948 	0 	0 	0 	0 	78518.3352 	0 	0.00151084106 	1.92418886e-06 	0.0224061392 	      1772 	      1687
321000 	72648.0806 	0 	-5969.79067 	81.2076681 	0 	0 	0 	0 	78536.6651 	0 	0.0015253071 	1.94215925e-06 	0.0279770137 	      1772 	      1687
322000 	72648.0806 	0 	-5988.2073 	81.2076736 	0 	0 	0 	0 	78555.0817 	0 	0.00152765586 	1.94469386e-06 	0.0302502197 	      1772 	      1687
323000 	72648.0806 	0 	-6006.79082 	81.2078237 	0 	0 	0 	0 	78573.6651 	0 	0.00153515843 	1.95378239e-06 	0.0184794585 	      1772 	      1687
324000 	72648.0806 	0 	-6025.55173 	81.2080502 	0 	0 	0 	0 	78592.4258 	0 	0.00153794582 	1.95686264e-06 	0.0273253671 	      1772 	      1687
325000 	72648.0806 	0 	-6044.50971 	81.2081002 	0 	0 	0 	0 	78611.3837 	0 	0.0015393721 	1.95820506e-06 	0.00131631771 	      1772 	      1687
326000 	72648.0806 	0 	-6063.56327 	81.2081215 	0 	0 	0 	0 	78630.4373 	0 	0.00154234302 	1.96150889e-06 	0.0167252541 	      1534 	      1392
327000 	72648.0806 	0 	-6082.68269 	81.2081287 	0 	0 	0 	0 	78649.5567 	0 	0.00154368492 	1.96273823e-06 	0.0353889602 	      1534 	      1392
328000 	72648.0806 	0 	-6101.83515 	81.2081339 	0 	0 	0 	0 	78668.7092 	0 	0.00154486325 	1.96375823e-06 	0.0031938036 	      1534 	      1392
329000 	72648.0806 	0 	-6120.99493 	81.2081347 	0 	0 	0 	0 	78687.8689 	0 	0.00154541065 	1.96397573e-06 	0.0100065353 	      1534 	      1392
330000 	72648.0806 	0 	-6140.14425 	81.2081363 	0 	0 	0 	0 	78707.0183 	0 	0.00154571407 	1.9638834e-06 	0.0161711656 	      1534 	      1392
331000 	72648.0806 	0 	-6159.27075 	81.2081392 	0 	0 	0 	0 	78726.1448 	0 	0.00155302396 	1.97269149e-06 	0.0216913801 	      1534 	      1392
332000 	72648.0806 	0 	-6178.38633 	81.2081447 	0 	0 	0 	0 	78745.2603 	0 	0.00155341586 	1.9727103e-06 	0.0265697716 	      1534 	      1392
333000 	72648.0806 	0 	-6197.49069 	81.2081505 	0 	0 	0 	0 	78764.3647 	0 	0.00155580362 	1.97526335e-06 	0.0308072713 	      1534 	      1392
334000 	72648.0806 	0 	-6216.55118 	81.2081611 	0 	0 	0 	0 	78783.4252 	0 	0.00156946284 	1.99212313e-06 	0.0344098007 	      1534 	      1392
335000 	72648.0806 	0 	-6235.57249 	81.2081692 	0 	0 	0 	0 	78802.4465 	0 	0.00157153024 	1.9942658e-06 	0.0373804301 	      1534 	      1392
336000.001 	72648.0806 	0 	-6254.66635 	81.2081741 	0 	0 	0 	0 	78821.5404 	0 	0.00158422433 	2.00988755e-06 	     0.001 	      1534 	      1392
337000 	72648.0806 	0 	-6273.77939 	81.2081793 	0 	0 	0 	0 	78840.6534 	0 	0.00158479849 	2.01012856e-06 	0.00143203017 	      1534 	      1392
338000 	72648.0806 	0 	-6292.87931 	81.2081835 	0 	0 	0 	0 	78859.7533 	0 	0.00158550149 	2.01053316e-06 	0.00320771761 	      1534 	      1392
339000 	72648.0806 	0 	-6311.95435 	81.2081889 	0 	0 	0 	0 	78878.8284 	0 	0.00159221741 	2.01856118e-06 	0.00370693486 	      1534 	      1392
340000 	72648.0806 	0 	-6330.99423 	81.2081938 	0 	0 	0 	0 	78897.8682 	0 	0.00159546259 	2.02218719e-06 	0.00358766707 	      1534 	      1392
341000 	72648.0806 	0 	-6349.98795 	81.2081974 	0 	0 	0 	0 	78916.8619 	0 	0.00159592285 	2.02228372e-06 	0.00285382138 	      1534 	      1392
342000 	72648.0806 	0 	-6368.95409 	81.2082004 	0 	0 	0 	0 	78935.8281 	0 	0.00159622538 	2.02218108e-06 	0.00150811253 	      1534 	      1392
343000 	72648.0806 	0 	-6387.90634 	81.2082034 	0 	0 	0 	0 	78954.7803 	0 	0.00159687657 	2.02252043e-06 	0.0387119451 	      1534 	      1392
344000 	72648.0806 	0 	-6406.82232 	81.2082067 	0 	0 	0 	0 	78973.6963 	0 	0.00160972116 	2.03830039e-06 	0.036118228 	      1534 	      1392
345000 	72648.0806 	0 	-6425.71356 	81.2082128 	0 	0 	0 	0 	78992.5876 	0 	0.00161048719 	2.03878268e-06 	0.0329221058 	      1534 	      1392
346000 	72648.0806 	0 	-6444.58944 	81.2082158 	0 	0 	0 	0 	79011.4634 	0 	0.00161702881 	2.04657495e-06 	0.0291241005 	      1534 	      1392
347000 	72648.0806 	0 	-6463.4453 	81.2082217 	0 	0 	0 	0 	79030.3193 	0 	0.00161839739 	2.04781837e-06 	0.0247280494 	      1534 	      1392
348000 	72648.0806 	0 	-6482.2788 	81.2082264 	0 	0 	0 	0 	79049.1528 	0 	0.00163299778 	2.06580048e-06 	0.0197368568 	      1534 	      1392
349000 	72648.0806 	0 	-6501.08823 	81.2082321 	0 	0 	0 	0 	79067.9622 	0 	0.00163352028 	2.06596988e-06 	0.0141532267 	      1534 	      1392
350000 	72648.0806 	0 	-6519.87221 	81.2082352 	0 	0 	0 	0 	79086.7462 	0 	0.00163580522 	2.06836834e-06 	0.00797988503 	      1534 	      1392
351000 	72648.0806 	0 	-6538.62971 	81.2082415 	0 	0 	0 	0 	79105.5037 	0 	0.00163767315 	2.07023921e-06 	0.00121955422 	      1534 	      1392
352000 	72648.0806 	0 	-6557.34969 	81.208245 	0 	0 	0 	0 	79124.2237 	0 	0.00164593267 	2.08018808e-06 	0.0327632834 	      1534 	      1392
353000 	72648.0806 	0 	-6575.76523 	81.2082476 	0 	0 	0 	0 	79142.6392 	0 	0.0016471202 	2.08120453e-06 	0.0248057448 	      1534 	      1392
354000 	72648.0806 	0 	-6594.046 	81.2082501 	0 	0 	0 	0 	79160.92 	0 	0.00165518858 	2.0909163e-06 	0.0162684235 	      1534 	      1392
355000 	72648.0806 	0 	-6612.3107 	81.2082563 	0 	0 	0 	0 	79179.1847 	0 	0.00165659268 	2.09220729e-06 	0.00715598901 	      1534 	      1392
356000 	72648.0806 	0 	-6630.57939 	81.2082594 	0 	0 	0 	0 	79197.4534 	0 	0.00165824473 	2.09381067e-06 	0.0362397828 	      1534 	      1392
357000 	72648.0806 	0 	-6648.85212 	81.2082624 	0 	0 	0 	0 	79215.7261 	0 	0.00166624134 	2.10342242e-06 	0.025953822 	      1534 	      1392
358000 	72648.0806 	0 	-6667.09208 	81.208266 	0 	0 	0 	0 	79233.9661 	0 	0.00168339662 	2.12458962e-06 	0.0151008441 	      1534 	      1392
359000 	72648.0806 	0 	-6685.30674 	81.2082703 	0 	0 	0 	0 	79252.1808 	0 	0.0016865682 	2.1281032e-06 	0.00368286122 	      1534 	      1392
360000 	72648.0806 	0 	-6703.50924 	81.2082758 	0 	0 	0 	0 	79270.3832 	0 	0.00169173261 	2.13412947e-06 	0.0303521455 	      1534 	      1392
361000 	72648.0806 	0 	-6721.68683 	81.2082768 	0 	0 	0 	0 	79288.5608 	0 	0.00169366488 	2.13607721e-06 	0.0177806672 	      1534 	      1392
362000 	72648.0806 	0 	-6739.83177 	81.2082783 	0 	0 	0 	0 	79306.7058 	0 	0.00170189666 	2.14596817e-06 	0.00465241401 	      1534 	      1392
363000 	72648.0806 	0 	-6757.95855 	81.2082812 	0 	0 	0 	0 	79324.8326 	0 	0.00170535578 	2.14983849e-06 	0.0295318004 	      1534 	      1392
364000 	72648.0806 	0 	-6776.07565 	81.2082853 	0 	0 	0 	0 	79342.9497 	0 	0.00170926246 	2.15427139e-06 	0.0152659509 	      1534 	      1392
365000.001 	72648.0806 	0 	-6794.17772 	81.2082885 	0 	0 	0 	0 	79361.0517 	0 	0.00172082595 	2.16835074e-06 	     0.001 	      1534 	      1392
366000 	72648.0806 	0 	-6812.27452 	81.208292 	0 	0 	0 	0 	79379.1485 	0 	0.0017219618 	2.16928732e-06 	0.0230138362 	      1534 	      1392
367000 	72648.0806 	0 	-6830.35264 	81.2082955 	0 	0 	0 	0 	79397.2267 	0 	0.00172485855 	2.17244181e-06 	0.00762558868 	      1534 	      1392
368000 	72648.0806 	0 	-6848.40621 	81.2082982 	0 	0 	0 	0 	79415.2802 	0 	0.00173533986 	2.18514605e-06 	0.0295642551 	      1534 	      1392
369000 	72648.0806 	0 	-6866.44156 	81.2083022 	0 	0 	0 	0 	79433.3156 	0 	0.00175551024 	2.21004276e-06 	0.0125161764 	      1534 	      1392
370000 	72648.0806 	0 	-6884.46299 	81.2083037 	0 	0 	0 	0 	79451.337 	0 	0.0017571358 	2.21158746e-06 	0.0332908444 	      1534 	      1392
371000 	72648.0806 	0 	-6902.47319 	81.2083078 	0 	0 	0 	0 	79469.3472 	0 	0.00176551063 	2.22162468e-06 	0.0151414825 	      1534 	      1392
372000 	72648.0806 	0 	-6920.47234 	81.208309 	0 	0 	0 	0 	79487.3464 	0 	0.00177008074 	2.22687109e-06 	0.0347623813 	      1534 	      1392
373000 	72648.0806 	0 	-6938.45427 	81.2083148 	0 	0 	0 	0 	79505.3283 	0 	0.0017752736 	2.2328989e-06 	0.0155217596 	      1534 	      1392
374000 	72648.0806 	0 	-6956.41453 	81.2083175 	0 	0 	0 	0 	79523.2886 	0 	0.00177895468 	2.23702354e-06 	0.033999467 	      1534 	      1392
375000 	72648.0806 	0 	-6974.35134 	81.2083205 	0 	0 	0 	0 	79541.2254 	0 	0.00178074822 	2.23877394e-06 	0.0136772773 	      1534 	      1392
376000 	72648.0806 	0 	-6992.23565 	81.2083243 	0 	0 	0 	0 	79559.1097 	0 	0.00179029217 	2.25026672e-06 	0.0310213444 	      1534 	      1392
377000 	72648.0806 	0 	-7010.06854 	81.2083281 	0 	0 	0 	0 	79576.9426 	0 	0.00179506747 	2.2557633e-06 	0.00962970761 	      1534 	      1392
378000 	72648.0806 	0 	-7027.9007 	81.2083312 	0 	0 	0 	0 	79594.7748 	0 	0.00179928659 	2.26055868e-06 	0.0258506782 	      1534 	      1392
379000 	72648.0806 	0 	-7045.71069 	81.2083334 	0 	0 	0 	0 	79612.5848 	0 	0.00180391446 	2.26586597e-06 	0.00339517777 	      1534 	      1392
380000 	72648.0806 	0 	-7063.51131 	81.2083362 	0 	0 	0 	0 	79630.3854 	0 	0.00180839811 	2.27099003e-06 	0.0185026039 	      1534 	      1392
381000 	72648.0806 	0 	-7081.28252 	81.2083386 	0 	0 	0 	0 	79648.1566 	0 	0.00182239655 	2.28805866e-06 	0.0330427287 	      1534 	      1392
382000 	72648.0806 	0 	-7099.08825 	81.208343 	0 	0 	0 	0 	79665.9623 	0 	0.0018277838 	2.29430957e-06 	0.00900201761 	      1534 	      1392
383000 	72648.0806 	0 	-7116.95284 	81.2083454 	0 	0 	0 	0 	79683.8269 	0 	0.00183213837 	2.29926001e-06 	0.0224397203 	      1534 	      1392
384000 	72648.0806 	0 	-7134.80567 	81.2083483 	0 	0 	0 	0 	79701.6797 	0 	0.00183436977 	2.30154468e-06 	0.0353207291 	      1534 	      1392
385000 	72648.0806 	0 	-7152.60275 	81.2083504 	0 	0 	0 	0 	79719.4768 	0 	0.00183825748 	2.3059076e-06 	0.00971251924 	      1534 	      1392
386000 	72648.0806 	0 	-7170.63444 	81.2083576 	0 	0 	0 	0 	79737.5085 	0 	0.0018474926 	2.31696806e-06 	0.021511691 	      1534 	      1392
